nombre;presentacion;marca;diferenciador;precio;imagen
Jugo ;450ml;Tangelo ;;2200;productos/j6txbopu75ccvfd8yqvd
Jugo ;500ml;Hit ;Frutas Tropicales;2200;productos/mu4wq7yb6wx0a8bshp3z
Jugo ;500ml;Hit ;Lulo ;2200;productos/gn5uijn0zp6gnrk750tb
Jugo ;500ml;Hit ;Mango ;2200;productos/b1byue3unqkbvcmg8fth
Jugo ;600ml;Del Valle ;Naranja ;2000;productos/g8agsrddw038ssh0bn0f
Jugo ;237ml;California ;Uva ;2100;productos/qsgtqb5by91grctoqlez
Jugo ;1.75L;Country Hill ;Naranja ;10700;productos/hipo3xmccftgzle0ssgl
Jugo ;1L;Frutto ;Durazno ;4700;productos/kvxfleejgjn1enb2r7t8
Jugo ;1L;Frutto ;Manzana ;4700;productos/xd3uasn9xhjiqybnv9zn
Jugo ;1L;Frutto ;Pera;4700;productos/deqnstv2ww7ad3oq2egf
Jugo ;1L;Soka ;Maracuya ;3600;productos/mnv8efjjh696c8hcbkof
Jugo ;1L;Soka ;Mora ;3600;productos/tmzqejiq5cs0zgtqyc93
Jugo ;200ml;Ades;Manzana ;5400;productos/xpvgmejmorbaj7kx6uhg
Jugo ;200ml;Frutto ;Botella Durazno ;1500;productos/nhb7j3zmgbfoyqmedhhv
Jugo ;200ml;Frutto ;Botella Manzana ;1500;productos/r4egjuvodgt43d64ondl
Jugo ;200ml;Frutto ;Botella Pera;1500;productos/y5npeoyklhjwd7eslzhm
Jugo ;200ml;Frutto ;Manzana ;1500;productos/adhqt3gvy3mdaglhuxn4
Jugo ;200ml;Tangelo ;;1800;productos/x2pnsfacnnu3ap5plwjk
Jugo ;300ml;Del Valle ;Mango ;1600;productos/fah5na2lgqyi4yusta4c
Jugo ;300ml;Del Valle ;Mora ;1600;productos/bkuvdccc2tcegmenug84
Jugo ;300ml;Soka ;Mango Light ;1500;productos/fa7w2u54upikxrqrel4k
Jugo ;300ml;Soka ;Maracuya;1700;productos/ynphnmra8ejqhnanitcn
Jugo ;400ml;Del Valle ;Limon ;2000;productos/jmus2kehjz0rnhulxwvq
Kekito ;50g;Bimbo ;Gotas de Chocolate ;2300;productos/c5gj71koftfkyfhap93x
Kekito ;50g;Bimbo ;Vainilla ;2300;productos/n9bodqc0lnqxtben3g2d
Kumis;200g;Alpina;;2900;productos/z2hsmhkgpsnc5dr9amso
Leche ;1.1L;Alpina ;Deslactosada Descremada ;2700;productos/mddtje055b68bab8hqth
Leche ;1.1L;Alpina ;Entera;2700;productos/fjrapjeww9sow3nwydxi
Leche ;1.1L;Alqueria ;Deslactosada ;4000;productos/un6tsfdjuufyvja0kzx0
Leche ;1.1L;Alqueria ;Entera;3900;productos/xvilpywgnx5socsav07n
Leche ;1.3L;Alqueria ;Deslactosada ;4400;productos/edppbbbtnki9yzfnvxrb
Leche ;1.3L;Alqueria ;Entera;3400;productos/vb0qp1shvuxpyr0rzlzm
Leche ;1L ;Alqueria ;0 Grasa Caja ;3400;productos/b32q3fjsge29iotxncdj
Leche ;1L ;Alqueria ;Deslactosada Caja;3500;productos/rbwj3kbawrlxtotwxsw3
Leche ;1L ;Alqueria ;Digestive Deslactosada Caja;3400;productos/gisaqi0gz4ob1u1cxhf0
Leche ;1L;Alpina ;Deslactosada Caja;3700;productos/hp8ftyfrtt9rotkdl8pc
Leche ;1L;Alpina ;Enriquecida Caja;3500;productos/jnntajjcd7xxlkiu7dom
Leche ;1L;Alpina ;Entera Caja ;3600;productos/qk1mhldxue8a7h3yw8fl
Leche ;1L;Alpina ;Semi Descremada Caja ;3700;productos/qeeejjq3ckouionkiohz
Leche ;1L;Alqueria ;Entera;3800;productos/mmasfoyxwlulqguf7t8x
Leche ;1L;Colanta;Deslactosada Caja;2700;productos/yciqkxwzvtowypiyzjyc
Leche ;1L;Colanta;Entera Caja ;2700;productos/mhobzfjnvhj8pwqlfbeo
Leche ;1L;Colanta;Slight Deslactosada Caja;2700;productos/jmupa3pvxivd0mbxx0qm
Leche ;1.1L;Alpina ;Deslactosada ;4000;productos/l4kpitdmy46sbyt0qdns
Leche ;150ml;Alpina ;Deslactosada Caja ;2000;productos/j3rubcgbrjyohnrbcc3k
Leche ;200ml;Alpina ;Entera Caja ;2100;productos/esmnwktfm93jctaqoskn
Leche Condensada;300g;La Lechera;;5000;productos/o3sgiqcnk423yo1etomc
Leche Condensada;395g;La Lechera;;6500;productos/xmevbvbqrgua1u7i3mod
Leche de Magnesia;120ml;MK;Tradicional;3110;productos/vmrgmqwd1k3aychevfgr
Leche de Soya ;1L;Ades;;5900;productos/liscbgn5v9s8xwpwmv1w
Leche de Soya ;946ml;Silk ;Vainilla Caja ;11000;productos/cpt0bwaa0shrhwfayzqk
Leche en Polvo;500g;Klim;1+;14160;productos/dcuctdedqvw5djlfq9wl
Leche en Polvo;500g;Klim;Fortificada;10920;productos/bwoijiqht5y2cxdkuaxc
Leche en Polvo;360g;Klim;Fortificada;7390;productos/g6hzzylvjwjxpl2pzr9w
Leche en Polvo;400g;Klim;Fortificada;11830;productos/ue3rlhpdyklkecwnkoma
Leche en Polvo;780g;Klim;Deslactosada;17800;productos/bonqeion1jbfbnh7rgsh
Leche en Polvo ;1700g;Klim ;1+;42000;productos/nrsnzgktpj5cxd8nxv8v
Leche en Polvo ;364g;Klim ;Nutri Rinde ;8600;productos/jl96ppzedjglspdaw0lb
Leche en Polvo ;104g;Klim ;Nutri Rinde ;2900;productos/rfuvmaypj6no1iwjhfr6
Leche Saborizada ;200ml;Alpin ;Chocolate ;2200;productos/mcarmuhe44ai91713ip9
Leche Saborizada ;200ml;Alpin ;Fresa ;2200;productos/conre6wwf4nbhz5xojww
Leche Saborizada ;200ml;Alpin ;Vainilla;2200;productos/j949cq64rpxdkivwcafe
Lentejas;500g;Generico;;1500;productos/t1naslwn7ynfaamhzrcf
Lentejas;500g;Maritza;;2900;productos/kvl61wo52jsuk0vp8c46
Limpido;450ml;Limpido;Multiusos Limon;3490;productos/kwqssolnpinc6rb8tplu
Limpido;450ml;Limpido;Multiusos;3490;productos/b8xnibyybkoqzbe0ygxy
M&M;48g;M&M;Chocolate ;2500;productos/q3dgipjxdi5xuktpierh
M&M;50g;M&M;Peanut;2500;productos/sled1h93jxapsjzlsuwf
Macarron ;250g;Doria ;;2500;productos/buayupnvb80ik0s8otam
Maiz Tierno;248g;Zenu;;5500;productos/sbcnznfs5h25yi5btah6
Maiz Tierno;437.5g;Zenu;;5500;productos/w8tawkfjnc5lnja1fgqp
Maizena;30g;Maizena;Arequipe ;1900;productos/k6fp8vk0dhz42pozdeiv
Maizena;30g;Maizena;Vainilla ;1900;productos/j59lavgwzt7ozhhvpfbl
Maizena;90g;Maizena;La Original;2500;productos/luw0p2k0w2hrrpn6anmu
Maizitos ;30g ;Maizitos ;Naturales ;1000;productos/z9hohedvsehsdxkcy5jw
Malvaviscos ;335g;Angelitos ;;7500;productos/pmruytas0xeifiybmxpf
Mani;200g;La Especial;Con Pasas ;6900;productos/mvw13gnnrqh48mpetpha
Mani;200g;La Especial;Mezcla con Maiz Tostado, Confitado, Almendras y Arandanos;6900;productos/l58rtiog2kjksy0lqijq
Mani;200g;La Especial;Sal ;6900;productos/edjdwtwnyxdd85ig1j7g
Mani;50g;La Especial;Sal ;1600;productos/z1jvkrqzn7ezlbokg7uj
Mani;40 g;La Especial;Tostado ;1600;productos/cwlonywvzuj7zr2qeqmm
Mani;50g;La Especial;Con Pasas ;1600;productos/dtiyiu1kunaeblhcpjos
Mani ;25g;El Manicero ;Con Sal ;900;productos/rzxh3a4chwttg41xo9fd
Mani Moto ;40g;Mani Moto ;;800;productos/yrfic6gmppuwyearexup
Mani Moto ;38g;Mani Moto ;Limon;800;productos/tkm806xgf2f38eppfdp1
Mantequilla ;125g;Alpina;Con Sal;2100;productos/g9vbm7ml2yjevig0h6wj
Mantequilla ;125g;Alpina;Sin Sal;2900;productos/xnxg2nmpvrxojieudfzo
Maquina de Afeitar;2u;Gillete;Prestobarba 3;10940;productos/a6th0nkxyefxrow22clx
Maquina de Afeitar;2u;Gillete;Prestobarba Excel Mujer;9380;productos/nnkeixi8pmcykc8p3vqf
Maquina de Afeitar;Unidad;Gillete;Match 3;12110;productos/xho0t7u6zgft3flbz8wg
Maquina de Afeitar;Unidad;Gillete;Ultragrip;2600;productos/khrczsaidra1uaf8g1bk
Maquina de Afeitar;3u;Gillete;Prestobarba 3;21850;productos/yz94nhha49awmk0t1e9m
Margarina;250g;La Fina;;3100;productos/ra0uccqcmn9nueminvgz
Margarina;500g;La Fina;;9900;productos/kqccbn6jovvdsei7zzpn
Margarina ;250 g;Rama;Con Sal;7800;productos/jyhme2fvdfslfrzxjpeq
Margarina ;250g;Rama ;Line ;5000;productos/schaxujf5rxame466n7z
Masmelos ;35g;Millows ;;3300;productos/ml9xqfjdwyo0xq8l7vlp
Masmelos ;50g;Italo ;;1900;productos/an98awagnhp3bgcrq1qe
Mayonesa;200g;Fruco ;;4400;productos/fgjqlq29yi8w51kpk4jg
Mayonesa;200g;La Constancia ;;3900;productos/p4tdfcesz5ri7cyosggl
Menta ;17g ;Halls XS;Mentho Lyptus ;1800;productos/lqc48wjqcpmynkzat9zm
Menta ;16g;Tic Tac ;Naranja ;1800;productos/utl5eblovjlffjnhbeem
Menta ;17g ;Halls XS;Cherry Lyptus ;1800;productos/nsoixvdcj9kr2rzaq30b
Menta ;17g ;Halls XS;Strong Lyptus ;1800;productos/to2vgyuebeb1kuk6z3zs
Menta ;barra ;Halls ;Cereza Lyptus ;1200;productos/ex7wmdkgbxeqrgolatmb
Menta ;barra ;Halls ;Menta Fresca ;1200;productos/gxi9rt7d4gbzbrkfjcxm
Menta ;barra ;Halls ;Mentho Lyptus ;1200;productos/onbnqkabrh3bgkvsh375
Menta ;barra ;Halls ;Sandia ;1200;productos/ipogt5bup3wi4polnthf
Menta ;barra ;Halls ;Strong Lyptus ;1200;productos/ojtki233t2iupwbx9fmu
Menta ;14u;Orbit ;Menta ;3000;productos/lcrmk6efrry72uutyzrb
Menta ;14u;Orbit ;Menta Verde ;3000;productos/vsxxq6y1arveb9jrhr5m
Menta ;16g;Tic Tac ;Cherry Passion ;1800;productos/i2n58yzd0slgfoflq5fn
Menta ;16g;Tic Tac ;Tomenta;1800;productos/rtsqd0mjpo03cjajzcxg
Menta ;100u;Menta Helada ;Xtime ;5900;productos/rahd3kjdgmzl8rkklkkl
Mermelada ;90g;La Constancia ;Fresa ;3900;productos/bibtpj5bcl3ciwtswk65
Mermelada ;220g;California ;Fresa ;2750;productos/sm3tfjpkj8ukvbcp1igy
Mermelada ;370g;Confiture Bonne Maman;Fresa;15500;productos/fug6qgcvo1cajky8a1i8
Mermelada ;370g;Confiture Bonne Maman;Gerises Griottes;15500;productos/njhe8wjyuatdeus0imym
Mostaza;200g;Fruco ;;3300;productos/marxxpu3wgu08mflnjka
Mostaza;90g;La Constancia ;;2900;productos/hlt2ftzhkeszdg78ppjv
Mr. Musculo;500ml;Mr. Musculo;Cocina ;5100;productos/rolc9fxux1w2c2mykfl7
Natilla;340g;Maizena;;6500;productos/l3ojyfcc6rxgh3gbj0w3
Nectar ;215ml;California ;Durazno ;2000;productos/boyxynvt6mbz6okqzwl5
Nectar ;215ml;California ;Manzana ;2000;productos/i4vp6jl1staxxainlyi7
Nectar ;237ml;Hit Vital ;Durazno ;1900;productos/qcwwuklgppnqjzv4ehzq
Nectar ;237ml;Hit Vital ;Manzana ;1900;productos/tlygir3xx52iggfnooat
Nectar ;237ml;Hit Vital ;Pera;1900;productos/majogvp94guqly1vhova
Nectar ;215ml;California ;Tomate ;2500;productos/uqvojsd6ufd7to6mhsja
Nectar ;900ml;California ;Durazno ;4600;productos/emdoce28svyhydtum0hy
Nectar ;900ml;California ;Pera;4600;productos/rp6zv9mktc877hppxvqt
Nectar ;900ml;California ;Tomate ;6800;productos/wivdluqvue4iveposnhr
Noraver ;8u;Noraver ;Gripa ;8100;productos/aiiebjxlyb7aaioflz67
Noraver Garganta;12 Pastillas;TQ;Cereza;10720;productos/vutmnjtcnnqqqsi9qafl
Noraver Garganta;12 Pastillas;TQ;Menta;10480;productos/bstcssbemsykobewolai
Noraver Garganta;12 Pastillas;TQ;Naranja/Miel;10720;productos/l2cvyi2gl7hayadsurov
Noraver Garganta ;12u;Noraver ;Pastillas Cereza;10500;productos/oo0ngwfp0evkjlzmi9sy
Noraver Garganta ;12u;Noraver ;Pastillas Naranja Miel;10500;productos/fy47g7o5neuhmops67bf
Noraver Gripa;8 Capsulas;TQ;;7640;productos/ignlhduvtqhfg793ouuc
Nosotras;10u;Nosotras;Invisible Rapigel;10520;productos/zfcmoe5vppvuqgubuzid
Nosotras;10u;Nosotras;Tanga Brasilera;10520;productos/zu2b3snndtzyifronx1t
Nosotras;15u;Nosotras;Diarios;2460;productos/vjwsstt4hd6wzyofcbvo
Nosotras;20u;Nosotras;Normal Rapisec;9730;productos/zptkalfdxpzmko8bd5cu
Nosotras;8u;Nosotras;Natural;7950;productos/zudytztjsssssw9iwmac
Nosotras;8u;Nosotras;Ultra Invisible;8420;productos/aqmrtozx35oco3uuvc9r
Noxpirin;12 Capsulas;Farm;;9500;productos/xotnaar83uk4sr4geoax
Nucita ;14g;Nucita ;;500;productos/j4s4r7eay2zf0yvzhzfg
Nueces ;50g;La Especial;;1600;productos/pzkhvtwdfqbolgnovmqg
Nuggets ;40g;Milo ;Cholocate ;2500;productos/c1lhvmkrvfhvwu6i54bo
Nutella ;100g;Nutella ;Avellanas con Cacao y Leche ;14300;productos/ecyc4nkkq7vnukiqedqd
Nutella ;52g;Nutella ;& Go ;8500;productos/cxveiyh8f9qa7oxngn73
Okey;300mg;NaturMedik;;35800;productos/xwzxikomhtcixeiknlzi
Oregano ;10g;El Rey ;;1900;productos/jkd1qfakgyx1gjozozde
Palomitas ;68g;Yupi;Caramelo ;1900;productos/mex7x0qtjwvm4axqjfq7
Pan Integral ;500g;Bimbo ;;4500;productos/mfv2wutasbwyh6ib7lnt
Pan Perro ;6u;Bimbo ;;2500;productos/vuwrtsgd4bdr2jtfmt7m
Pan Tajado;700g;Comapan;Economico 28 und;4500;productos/lf7wj0k7bucu5sm99mjj
Pan Tajado ;350g;Bimbo ;Blanco ;2900;productos/uzolnfjahlkp8eouez95
Pan Tajado ;470g;Bimbo ;Blanco ;4800;productos/csqoyisdzy8cao1rsy7b
Pan Tajado ;550g;Santa Clara ;Extralargo;3300;productos/jr7c8vms4ijkxxlgi5bp
Pan Tajado ;580g;Bimbo ;Blanco ;5800;productos/kkxowod6ve72jrszyoyo
Panela ;unidad;Generico;;2000;productos/iifmwz7pxelrs4o15vwv
Papas;30g ;Margarita ;BBQ;1700;productos/xxflkzmyarizg8lffwgz
Papas;30g ;Margarita ;Limon ;1700;productos/cx97tgocuq3e6tmey6dw
Papas;30g ;Margarita ;Natural ;1700;productos/wqx7lrkofrtqjxfqtuyz
Papas;32g;Margarita ;Onduladas Crema y Especias ;1900;productos/dksedotbzueo6phqybzj
Papas;32g;Margarita ;Onduladas Tomate ;1700;productos/mgfp9ztuxsikrvnbuful
Papas;40g;Margarita ;Receta Clasica Sal ;1500;productos/wzfc3mmft95pvdrl2fol
Papas;40g;Margarita ;Receta Clasica Alitas BBQ;1500;productos/ctcsq4gonxyeummvvobx
Papas;30g ;Margarita ;Natural ;1700;productos/yytyjhbdqrlebayyq1ao
Papas ;110g;Margarita ;Onduladas Tomate ;3900;productos/d1hikkbsuj6ke4tkkm8t
Papas ;115g;Margarita ;Limon;3900;productos/hmv1ndbgmusx8za2kioj
Papas ;115g;Margarita ;Natural ;3900;productos/esjbkutuomu37viwok3y
Papas ;115g;Margarita ;Pollo ;3900;productos/uxqcvidtsev6ggayi27q
Papas ;115g;Rizadas ;Mayonesa;3900;productos/whp4du0i23qmzhjinwby
Papas ;115g;Rizadas ;Pollo ;2700;productos/renmoq98b10txcxdxtav
Papas ;137g;Pringles;Original ;6200;productos/i1koavwbeeepu4lvnlyn
Papas ;137g;Pringles;Queso ;6200;productos/akzdlz364qwh4wqja3oh
Papas ;160g;Todo Rico;Original ;4500;productos/qhkebywgfbhvpes4095x
Papas ;30g ;Margarita ;Pollo ;1700;productos/ygyqodtt3dkn2uw7jdgu
Papas ;30g ;Rizadas ;Limon ;1700;productos/qhs4rwnpoainrgjzmcj6
Papas ;30g ;Rizadas ;Natural;1500;productos/cfhnjyvdzwnvjdnaegsm
Papas ;30g ;Rizadas ;Pollo ;1700;productos/gdmy6kisgyqe1jsq02ni
Papas ;30g ;Super Ricas;Limon;2500;productos/bixoan6ngoclecttnw6r
Papas ;30g ;Super Ricas;Natural ;2500;productos/bfe3x59y8tuawu1g4v3p
Papas ;30g ;Super Ricas;Pollo ;2500;productos/uqfhvxoihnypdqgejqhb
Papas ;40g;Pringles;Crema y Cebolla ;2500;productos/une8fj7idtsijcb5ov7b
Papas ;40g;Pringles;Original ;2500;productos/luueafw1cvhkh0nvga5f
Papas ;40g;Pringles;Queso ;2500;productos/y5gld76dawhn3foudmkk
Papas ;45g;Todo Rico;Bar B Q ;2000;productos/rrl3qmfezdatsgqs16zw
Papas ;45g;Todo Rico;Criollo ;2000;productos/u0gjvrr22mfgccv6m4xd
Papas ;200g;Fosoritos ;;1900;productos/dk4g4zuli3mknavtxgbi
Papas ;45g;Todo Rico;Natural;2000;productos/alxq4jbh8mn240foirgn
Papas ;115g;Rizadas ;Natural ;2700;productos/eafukx2xldqgzqupcuex
Papas ;115g;Super Crokantes ;Gallina ;3600;productos/jfbojqddxkffr72r0mgg
Papas ;115g;Super Ricas;Picante ;3600;productos/dgyvmn5jvjoekdw4no9h
Papas ;115g;Super Ricas;Pollo ;3600;productos/wckcvzy89rvv29snao4k
Papas ;160g;Todo Rico;Bar B Q ;3900;productos/dl6qsqzsyjfugbrpiedt
Papas ;40g;Super Crokantes ;Costilla de Cerdo ;3100;productos/n3oewug4tdynb3unvniv
Papas ;40g;Super Crokantes ;Gallina ;3100;productos/o1wbweiqncdnbvtc3wmm
Papas ;40g;Super Crokantes ;Naural ;3100;productos/lpu4oegpwjmtcrwrfor4
Papas ;55g;Todo Rico;Criollo Aji ;2000;productos/dtqmou0qopxos7wodoke
Papel Aluminio ;1u;Generico;;3200;productos/orlnnadxehjfc2zmzryk
Papel Higienico;4u;Familia;Acolchamax;5120;productos/xurvwrmenwby7cmd7j3n
Papel Higienico;Unidad;Familia;Acolchado Extragrande;3000;productos/oszbmwy9eqmfnlh5ap1n
Papel Higienico;Unidad;Familia;Acolchado Grande;3000;productos/qo7h8aacvdyacx0tff95
Papel Higienico;Unidad;Familia;Acolchado;3000;productos/x3aq0jpstb561ux7oxmy
Papel Higienico;Unidad;Familia;Acolchamax Megarrollo;3000;productos/uvp80mroznpwcz8agw8s
Papel Higienico;16u;Scott;Jumbo;13630;productos/crurrw86vq5vnybf208t
Papel Vinipel ;20m;Generico;;2900;productos/jhnmg6xzt5hun1sdhmpd
Pasta de Ajo;130g;El Rey ;;3400;productos/qta2nspuxjhetiy0xkvr
Pasta de Tomate ;200g;Fruco ;;3500;productos/v19mwwwaqf4renghv8ss
Pastelito ;66g;Submarinos ;Arequipe ;1400;productos/fmwctftuby3nwr9ydn6i
Pastelito ;60g;Submarinos ;Fresa ;1400;productos/bogabm12uk4nub96kal0
Pastelito ;42g;Kinder ;Delice ;1900;productos/uxfzcjaf0gnbf9vw8nl2
Pax Dia;24 Sobres;Sanofi Aventis;Naranja;26400;productos/ibqzeqc2xuxtzkpgcj3c
Pax Dia ;24u;Pax;;26400;productos/t7vaj0pb85fcyu60b9yt
Pax Noche;24u;Pax;;26400;productos/aye0o5f8gyt5fm1ndx71
Penne Rigate ;500g;Conzazoni ;;6100;productos/ws5qkkknhfgpshtmd6jj
Penne Rigate ;500g;De Cecco;;10700;productos/unnfpqhfpqbctcvbp2fk
Pescado ;170g;Van Camps ;En Salsa de Tomate ;5900;productos/iw86vh7xodmtdfpt1y5d
Pilas;4u;Energizer;AAA;2000;productos/jejyshcgtec6wbraqjvg
Pilas;2u;Duracell;AA;2000;productos/o5xcalq7j8szbyyv5j7k
Pilas;2u;Duracell;AAA;2000;productos/bbkzimwemjf702obhimz
Pilas;2u;Energizer;AA;2000;productos/h65eosazwlckjv6tvfpc
Pilas;2u;Energizer;AAA;2000;productos/rs9ppqxvu4m3qxucpk32
Pilas;4u;Energizer;AA;2000;productos/x2nf7sx3why2gxixikib
Pilas;4u;Duracell;AA;2000;productos/kdtggtz1srsaec8as8va
Pilas;4u;Duracell;AAA;2000;productos/gejilqozmmyrozs5hr09
Pilas;4u;Varta;AAA;2000;productos/xsbizyuccma8ticpfbx8
Pimienta ;60g;El Rey ;;2100;productos/jxz2ss8nlmpclb510qsn
Platanos Maduros ;40g;Tajamiel ;;1700;productos/zhqwqnf89waerrv03xfd
Platanos Verdes;140g;Natuchips;Platano Verde;3300;productos/i5xoj9wppfn16h0owa6j
Platanos Verdes;40g;Tajaditas ;;1900;productos/qxl64phk7kqb9m0vqnvm
Platanos Verdes;43g;Natuchips ;;1900;productos/rvdxnwr0ipj3otuzkoxa
Platos Desechables ;20u;Generico;;10500;productos/smnflzgl4ujfxi8c2vx6
Polvo para Hornear ;20g;Royal ;;2600;productos/tgmtuhpfo6pp8zyp70gx
Ponque ;230g;Bimbo ;Casero ;2750;productos/rfzlmtllg9ukgqrplfhy
Ponque ;45g;Gansito ;;1200;productos/mx4lvt7i95nbhdkckckk
Ponque ;63g;Gala ;Chocolate ;1100;productos/mb6evjks1y1pbyynd6ne
Ponque ;63g;Gala ;Limon ;1100;productos/v76mrcr8z0pfllp6z8bw
Ponque ;63g;Gala ;Coco ;1100;productos/svs69qbxf27w5b1jxisw
Ponque ;63g;Gala ;Maracuya ;1100;productos/pfp4ihjkwrfhpwdfvefc
Ponque ;63g;Gala ;Natural ;1100;productos/hmqsumhxlzucpykd2dhq
Popetas ;52g;Popetas ;Matequilla ;1600;productos/d80njvssmlhboovm5wsr
Popetas ;52g;Popetas ;Queso ;1600;productos/a9tgmrbdrthqbvgbsheu
Prestobarba ;und;Gillette ;Prestobarba 3 ;5200;productos/n2gb05oari0uddzrleqh
Protectores Diarios ;15u;Nosotras Diarios ;Multiestilo ;10500;productos/o0skist6nb4u6p3yok2z
Provolone ;75g;Del Vecchio ;Ahumado ;3700;productos/vuey1qmowlh59pz7sa39
Quesito ;250g;Colanta;;4400;productos/jsztmgkl9vul0lsn8pmp
Queso;100g;Alpina;Parmesano;8100;productos/nio9uf4dp6r87zj1bvoj
Queso;250g;Alpina;Mozarella;6300;productos/nmgpkpx1r0rgbvvfwwzk
Queso;40g;Colanta ;Parmesano;2600;productos/jzuct1aotkm3smgypgm8
Queso ;250g;Alpina ;Campesino ;5500;productos/ek9qfmrgsspnky7oxogd
Queso ;300g;Ricotta ;;5500;productos/uyjvyh2lrtqpflbarjtr
Queso Crema ;200g;Alpina ;;3500;productos/nh2ls9wyvlmzkpeef0z3
Queso Crema ;380g;Alpina ;;5500;productos/kt7gfs9zldrqwvbgxpf0
Queso Crema ;460g;Colanta ;;4200;productos/vzjdltxsxsjejkeg6k0y
Queso Doble Crema ;250g;Colanta ;;5400;productos/ajszyjjpidhhrnucagrw
Queso Holandes ;250g;Colanta ;;12900;productos/m26svobzkiqqj7mflapl
Queso Pera ;70g;Del Vecchio ;Con Arequipe ;2500;productos/b254joinnrdunyzegzzw
Quipitos ;8g;Quipitos ;Pops ;900;productos/iwnsuwimfgjaxgqdj5z3
Raid;360cm3;Johnson;Doble Accion;15800;productos/fqzte7s4fi48p7o0swdp
Raid;360cm3;Johnson;Elimina Voladores;16400;productos/qubv5uaxrn0odmy47wr6
Removedor de Esmalte ;60ml;Masglo ;;3300;productos/qk9zibognlyrhvxbfce3
Rindex;900g;Rindex;Floral;5700;productos/xvejz4em2cpefqoceivs
Riquillas ;15g;Riquillas ;Crocanticas;1000;productos/k2ellgzixclyxuptpy9y
Ron ;375ml;Viejo de Caldas ;;15200;productos/voziv2ghuho1mzvrlawj
Ron ;750ml;Bacardi ;Limon ;38900;productos/hpeqebbhz1hhcsugrelf
Ron ;750ml;Bacardi ;Superior;39000;productos/gyj0jdeso8qbjil4fwne
Ron ;750ml;Viejo de Caldas ;Tradicional;34900;productos/echm7xbcj9xkhtilu1vz
Ron ;375ml;Bacardi ;Limon ;26900;productos/xd0k8o2csxkbtzipclwx
Ron ;375ml;Tres Esquinas;Blanco;18900;productos/nobqvsvwipq5tppfhozz
Rosquitas ;19g;Rosquitas ;Cronch ;1900;productos/bp4ktypw9p5ar8vqghdx
Sabajon ;700ml;Apolo ;Brandy ;15400;productos/zrmceonpxithgz2ojdw2
Sal ;130g;Refisal;Alta Pureza;1100;productos/w8v9pfd4zugugnp9jqzi
Sal ;1K;Refisal ;Alta Pureza;1500;productos/f1hckt2ujprooywja6ir
Sal ;500g;Refisal ;Alta Pureza;1300;productos/e9rrpopovfyfrvbvmote
Sal de Frutas;8 Sobres;Lua;;10450;productos/gssoc5ce09wls9pjhz7o
Sal de Frutas;8 Sobres;Lua;Limon;10450;productos/nux8lsdq5xuoykqlcr1q
Salchicha Viena ;6u ;Zenu ;Epecial ;2800;productos/l4mkrwtl7cm9fruhjvdo
Salchicha Viena ;6u;Zenu ;Pollo ;3500;productos/npbhanra4s1rehwprwbz
Salchicha Viena ;7u;Rica ;;3500;productos/ysbwlkfmecp3gqrbl3r5
Salchicha Viena ;7u;Rica ;Pollo ;3500;productos/b59ab1cuxcgz9ktmvmjb
Salchichas Frankfurt ;380g ;Zenu;Lata 7 und ;5700;productos/suf2yx1pux5ybwzxoknx
Salsa;154ml;Fruco ;Soya ;3900;productos/euqskvnzex9u253ikw2p
Salsa;155ml;El Rey ;Negra;3500;productos/m4ohnjds5i0ylj0m1ifj
Salsa;155ml;Fruco ;Inglesa;4200;productos/xmmvzsb1yfg5fzv83zb2
Salsa;155ml;Fruco ;Negra;4200;productos/ubnzz4fod1mk1v10xdps
Salsa;120g;El Rey ;BBQ;2900;productos/twk1kxcou2vc10uqzbdq
Salsa;150ml;Fruco ;China;4700;productos/dwjzvswp2gnxoqjjdvnb
Salsa;185g;El Rey ;BBQ;4200;productos/aw60yuslvuakbsoxoc4i
Salsa;200g;San Jorge ;Rosada ;3600;productos/nahwds9es4amnwgslbju
Salsa ;100g;La Constancia ;Aji Picante ;3900;productos/rhzdzt06awk9pewdctde
Salsa ;110g;La Constancia ;Negra;2900;productos/dir3qiaaimysonhorlje
Salsa ;110g;La Constancia ;Para Carnes ;2400;productos/dfeclvjdzprdjqp0ydi2
Salsa ;148ml;Kikkoman;Soya ;10600;productos/txvhnhog9ab8rtba1j6x
Salsa ;148ml;Kikkoman;Soya baja en Sodio ;10600;productos/ywmjq9wxi5yup2qtkklk
Salsa ;150ml;Sakura ;Soya ;2700;productos/vfxwkwdsqjkkp3aj5rre
Salsa de Tomate ;200g;Fruco ;;3600;productos/y7jefocbobhhf7j3jmrm
Salsa de Tomate ;200g;La Constancia ;;3900;productos/tfvanrtjlrjcpksgqabb
Salsina ;55g;El Rey ;;1600;productos/heyi6nsbinhz8r1aaumi
Sanpic;1000ml;Virumec;Lavanda;5560;productos/rwvwraaqmhktcssuntwv
Sanpic;500ml;Virumec;Perfumes;2690;productos/fudfbis9cd3dzwnvuidi
Sardinas ;297.5g;La Soberana ;En Salsa de Tomate ;4600;productos/xkimkiep8duukanzkvlo
Seda Dental ;30m;Vittis ;Con Cera ;3600;productos/blapfssl9edgbw13nd6m
Servilletas ;150u;Familia;;1900;productos/wi6qksigx4zk3a8akqo5
Shampoo;200ml;Johnson's;Baby Shampoo;9900;productos/dmq6hp3uwhhceioczbcp
